pergunta;resposta
Quem fundou a Dinastia Yuan?;Kublai Khan
Qual foi a capital da Dinastia Yuan?;Dadu (atualmente Beijing)
Qual foi o período de duração da Dinastia Yuan?;De 1271 a 1368
Qual a política de classificação étnica implementada durante a Dinastia Yuan?;Divisão em quatro classes: Mongóis, Semu, Han Chineses e Southerners
Quem foi o líder máximo da Dinastia Yuan?;Kublai Khan
Qual foi uma das inovações econômicas da Dinastia Yuan?;Uso generalizado de papel-moeda
Qual o principal fator que contribuiu para o colapso da Dinastia Yuan?;Corrupção e revoltas populares
Quem era considerado a classe social mais privilegiada na Dinastia Yuan?;Mongóis
Qual a importância da Dinastia Yuan na história chinesa?;Primeira dinastia a unificar todo o território chinês sob domínio estrangeiro
Qual o nome do sistema administrativo utilizado pela Dinastia Yuan?;Sistema derivado do Império Mongol
