pergunta;resposta
1. Qual é o acrônimo do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
2. Em que ano foi criado o IPCC?;1988
3. Sob que organização o IPCC foi criado?;Nações Unidas
4. Qual é o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
5. Quem são as organizações responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
6. O que o IPCC não produz?;pesquisa original
7. Por que o IPCC é considerado uma autoridade mundial?;por representar um consenso sobre o aquecimento global
8. Quando foi publicado o primeiro relatório do IPCC?;1990
9. Em que ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
10. Quantos grandes relatórios o IPCC produziu até 2014?;cinco
pergunta;resposta
Qual é o acrônimo do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Em que ano foi criado o IPCC?;1988
Sob que organização o IPCC foi criado?;Nações Unidas
Qual é o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Quais organizações são responsáveis pela criação do IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
O que o IPCC não produz?;pesquisa original
Por que o IPCC é considerado uma autoridade mundial?;por representar um consenso sobre o aquecimento global
Em que ano foi publicado o primeiro relatório do IPCC?;1990
Em que ano o IPCC recebeu o Prêmio Nobel da Paz?;2007
Quantos grandes relatórios o IPCC produziu até 2014?;cinco
