pergunta;resposta
O IPCC foi criado em qual ano?;1988
Qual é a sigla do Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Quais organizações criaram o IPCC?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e Organização Meteorológica Mundial (OMM)
O que representa o IPCC globalmente?;maior autoridade mundial a respeito do aquecimento global
Qual é o objetivo principal do IPCC?;sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Em qual cidade está sediado o IPCC?;Geneva, Switzerland
Quem foi um dos primeiros líderes importantes do IPCC?;Martti Ahtisaari
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Quantos grandes relatórios o IPCC produziu desde sua fundação?;cinco
O que o IPCC não faz?;produz pesquisa original
