pergunta;resposta
A Escócia é um país independente?;Não
Em que ano a Escócia decidiu se declarar independentemente da Grã-Bretanha?;1320
Quem são os principais líderes políticos do Parlamento escocês atualmente?;Scottish National Party (SNP), Labour, Liberal Democrats
O parlamento escocês tem a capacidade de decidir sobre suas próprias finanças?;Sim, mas é submetido ao veto pela Westminster.
Qual é o nome da câmara executiva do Parlamento Escocês?;Câmara Executiva
Em qual cidade está localizado o Palácio de Holyrood, sede do governo escocês?;Edinburgh
Quem é a atual primeira-ministra da Escócia?;Nicola Sturgeon
O sistema político escocês se baseia em uma república ou monarquia?;Republica
Em que ano a Escócia entrou na União Escocesa com a Grã-Bretanha?;1603
Qual é o nome do partido político mais representado na Escócia atualmente?;Scottish National Party (SNP)
