pergunta;resposta
Qual é o nome científico dos ctenóforos?;"Ctenophora"
Que características morfológicas os ctenóforos possuem?;"Presença de pentes formados por cílios que utilizam para nadar."
Em qual ambiente marinho os ctenóforos são encontrados?;"Ambientes oceânicos e estuarinos."
Os ctenóforos são capazes de emitir luz?;"Sim, eles são bioluminescentes."
Por que os ctenóforos são chamados de 'carambolas-do-mar' ou 'aguas-vivas-de-pente'?;"Devido à presença de cílios que formam pentes."
De onde há uma distribuição natural cosmopolita dos ctenóforos?;"Águas oceânicas e estuarinas"
Qual foi o período no qual os ctenóforos surgiram?;"No Cambriano"
Os ctenóforos são semelhantes às medusas em que aspecto?;"Morfologia globosa, presença de mesogleia gelatinosa e transparência."
O que é o tamanho dos adultos dos ctenóforos?;"Aproximadamente 1 mm a 1,5 m de comprimento"
Quem propôs o termo 'Ctenophora'?;"Eschscholtz, em 1829"
