pergunta;resposta
Ctenóforos são conhecidos por quais nomes comuns?;carambolas-do-mar ou águas-vivas-de-pente
Qual é a característica distintiva dos ctenóforos que utilizam para nadar?;pentes formados por grupos de cílios
Qual o tamanho máximo dos ctenóforos adultos?;1,5 m
Os ctenóforos são encontrados em quais tipos de águas?;águas oceânicas e estuarinas
Quem é o autor que descreveu os "Ctenophorae" na obra Kunstformen der Natur, 1904?;Ernst Haeckel
Qual a subdivisão das classes de Ctenophora mencionada no texto?;"*Tentaculata *Nuda *Scleroctenophora"
Quem foi o autor que nomeou o filo Ctenophora em 1829?;Eschscholtz
Qual a espécie tipo de Ctenophora mencionada no texto?;Mnemiopsis leidyi
Ctenóforos são organismos maioritariamente do que?;planctónicos
Desde quando o grupo dos ctenóforos está presente no registro fóssil?;Cambriano
