pergunta;resposta
Qual é a capital e maior cidade de Victoria?;Melbourne
Em que ano foi oficialmente estabelecida a colônia de Victoria?;1851
Qual evento esportivo famoso ocorre anualmente no Melbourne Cricket Ground?;Final da Liga Australiana de Futebol (AFL)
Quem é o atual primeiro-ministro do estado de Victoria?;Daniel Andrews
Quantos estados federais faz parte a representação de Victoria no Parlamento da Austrália?;38 cadeiras na Câmara dos Representantes e 12 no Senado
Qual é a densidade populacional (habitantes por km²) em Victoria?;28
Onde está localizado o State Library Victoria?;Victoria
Qual evento do Grand Slam de tênis acontece anualmente em Melbourne Park?;Australian Open
Quantas universidades públicas existem em Victoria?;oito
Qual é a principal cidade onde se encontra grande parte da economia de serviços financeiros e imobiliários de Victoria?;Melbourne
