pergunta;resposta
Qual o fluido de trabalho utilizado em uma máquina a vapor?;"vapor de água sob alta pressão e alta temperatura"
Qual o princípio fundamental que rege o funcionamento de todas as máquinas térmicas, incluindo o motor a vapor?;leis da termodinâmica
Qual a principal razão pela qual a máquina a vapor, apesar do surgimento de tecnologias mais recentes, ainda é utilizada em algumas aplicações?;reatores nucleares para geração de eletricidade
Quem é conhecido por ter desenvolvido um dos primeiros motores a vapor?;Thomas Newcomen
Qual a categoria em que o Steam Engine é classificado no contexto de invenções?;Category:Steam engines
Qual modelo de página wiki é usado para representar o Steam Engine?;Template:Convert
Qual a imagem representativa do Boulton and Watt centrifugal governor?;Boulton and Watt centrifugal governor-MJ.jpg
Qual o tipo de energia utilizada pelo "Wallamet (1853 sidewheeler)"?;Steam engine
Qual a principal característica do funcionamento da turbina a vapor?;expansão do vapor
O que acontece com a energia interna do vapor durante a expansão na turbina a vapor?;diminuição na temperatura e energia interna
