pergunta;resposta
Qual é o órgão legislativo nacional da Escócia?;Parlamento Escocês
Quantos membros (MSPs) compõem o Parlamento Escocês?;129
Em qual cidade está localizado o Parlamento Escocês?;Edimburgo
Quando foi realizada a última eleição geral para o Parlamento Escocês?;5 de Maio de 2021
Qual é o nome informal do Parlamento Escocês?;Holyrood
Quantos MSPs são eleitos pelo sistema da pluralidade?;73
Qual partido político possui título do assento 5 no Parlamento Escocês?;Socialist Party (England and Wales)
Quem é a atual presidente do Parlamento Escocês?;Alison Johnstone
Em qual ano foi estabelecido o atual Parlamento Escocês?;1999
Qual é a cor de fundo associada ao Parlamento Escocês?;#500791
