pergunta;resposta
Jacksonville é a cidade mais populosa de qual estado norte-americano?;Flórida
Qual foi o ano da incorporação de Jacksonville?;1832
Quem nomeou Jacksonville e por que motivo?;Andrew Jackson, por ser o primeiro governador militar do território da Flórida
Jacksonville está localizada em qual rio?;rio St. Johns
Qual é a posição populacional de Jacksonville nos Estados Unidos?;12ª
Quantos habitantes tinha Jacksonville segundo o censo nacional de 2020?;quase 950 mil
Qual evento esportivo aconteceu no EverBank Field em fevereiro de 2005?;XXXIX Super Bowl
Qual é a temperatura recorde mais alta registrada em dezembro na cidade de Jacksonville (em °F)?;85
O Prime F. Osborn III Convention Center está localizado em qual cidade da Flórida?;Jacksonville
Qual universidade está localizada em Jacksonville, Florida?;Florida Coastal School of Law
