pergunta;resposta
Qual a sigla utilizada para se referir ao Painel Intergovernamental sobre Mudanças Climáticas?;IPCC
Em que ano foi criado o Painel Intergovernamental sobre Mudanças Climáticas?;1988
Qual a principal função do Painel Intergovernamental sobre Mudanças Climáticas?;Sintetizar e divulgar o conhecimento mais avançado sobre as mudanças climáticas
Quais organizações foram responsáveis pela criação do Painel Intergovernamental sobre Mudanças Climáticas?;Programa das Nações Unidas para o Meio Ambiente (PNUMA) e da Organização Meteorológica Mundial (OMM)
Qual o objetivo do IPCC ao produzir relatórios?;Apontar as causas, efeitos e riscos das mudanças climáticas para a humanidade e o meio ambiente
O Painel Intergovernamental sobre Mudanças Climáticas produz pesquisas originais?;Não
Qual prêmio o IPCC recebeu em 2007?;Prêmio Nobel da Paz
Qual a sede do Painel Intergovernamental sobre Mudanças Climáticas?;Geneva, Switzerland
Quem é o líder atual do Painel Intergovernamental sobre Mudanças Climáticas?;Hoesung Lee
Quais organizações fazem parte do Painel Intergovernamental sobre Mudanças Climáticas?;World Meteorological Organization e United Nations Environment Program
