pergunta;resposta
Qual é o termo utilizado no Brasil para referir-se a modificações em imóveis?;reforma
Quais empresas pertencem à indústria de construção?;Langdon & Seah
Qual é o hiperônimo de "Construction"?;Process
Qual é o dado associado ao termo "Construction"?;839.1
Quais empresas atuam na indústria de construção?;SNC-Lavalin
Qual é o termo que engloba obras de infraestrutura como pontes e túneis?;obra
Qual empresa tem "Construction" como produto?;COMSA EMTE
Qual é a correspondência próxima associada a "Construction"?;13173-4
Quais empresas pertencem à indústria de construção?;Saudi Binladin Group
Qual é o modelo de página wiki utilizado por "Construction"?;Template:Wiktionary
