<think>
Okay, the user wants me to generate 10 question-answer pairs in CSV format based on the context of "Desigualdade_econômica" (economic inequality). Let me start by understanding the requirements.

First, the output must be exactly 10 pairs, each with a question and a correct answer, separated by a semicolon. The language is Portuguese, and I must not add any extra explanations or content. The questions need to be varied, covering different aspects of the topic, and each answer must be directly from the context or inferable from it.

Since the context provided is just "Desigualdade_econômica", I need to think about what aspects of economic inequality are commonly discussed. Topics could include causes, effects, measurement, examples, policies, etc. I should make sure each question is unique and not repetitive.

Let me brainstorm possible questions. For example, "O que é desigualdade econômica?" (What is economic inequality?), "Quais são as causas da desigualdade econômica?" (What are the causes of economic inequality?), "Como a desigualdade afeta a sociedade?" (How does inequality affect society?), "Qual é o indicador mais comum para medir a desigualdade?" (What is the most common indicator to measure inequality?), "O que é o Índice de Gini?" (What is the Gini Index?), "Como a educação influencia a desigualdade?" (How does education influence inequality?), "Quais políticas públicas podem reduzir a desigualdade?" (What public policies can reduce inequality?), "O que é pobreza extrema?" (What is extreme poverty?), "Como a globalização afeta a desigualdade?" (How does globalization affect inequality?), and "Quais são os efeitos da desigualdade na saúde?" (What are the effects of inequality on health?).

Now, I need to make sure the answers are correct and based on the context. Since the context is limited, I'll assume general knowledge about economic inequality. For example, the Gini Index is a common measure, education is a factor, public policies like taxation and social programs can reduce inequality, etc.

I need to check that each question is distinct and covers different angles. Avoid similar questions. Also, ensure that the answers are concise and directly related. Let me structure each pair now, making sure they fit the CSV format without any markdown.
</think>

pergunta;resposta
O que é desigualdade econômica?;É a disparidade na distribuição de riquezas e recursos entre diferentes grupos sociais.
Quais são as causas da desigualdade econômica?;Diferenças na educação, acesso a oportunidades, políticas públicas e estruturas sociais.
Como a desigualdade afeta a sociedade?;Reduz o crescimento econômico, aumenta a pobreza e cria tensões sociais.
Qual é o indicador mais comum para medir a desigualdade?;O Índice de Gini.
O que é o Índice de Gini?;Mede a desigualdade de renda em uma escala de 0 a 1, onde 0 é igualdade perfeita.
Como a educação influencia a desigualdade?;Acesso limitado à educação perpetua ciclos de pobreza e desigualdade.
Quais políticas públicas podem reduzir a desigualdade?;Renda básica, investimento em educação e programas de saúde.
O que é pobreza extrema?;Situação em que indivíduos não conseguem satisfazer necessidades básicas.
Como a globalização afeta a desigualdade?;Pode aumentar a desigualdade entre países e grupos sociais.
Quais são os efeitos da desigualdade na saúde?;Aumento de doenças e redução da expectativa de vida em populações vulneráveis.
