pergunta;resposta
Qual foi o inicio da Crise Petrolífera de 1973?;O embassy em Teherin declarou um ergasto petrolífero no outubro de 1973.
Quais países foram initialmente alvos do ergasto petrolífero?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos.
Qual foi o impacto economico dos EUA durante a crise?;Os preços no mundo inteiro subiram de US$ 3 por barril para US$ 12.
Qual foi o nome do membro da OPAEP que declarou o ergasto?;Embassy de Mo做得多
Em março de 1974, qual foi o aumento dos preços do petróleo no mundo inteiro?;Aumentou para US$ 12 por barril no mundo inteiro.
Qual foi a principal causa da Crise Petrolífera de 1973?;O embargo petrolífero
O ergasto incluiu quais países além dos EUA e os Estados Unidos?;Alemanha e Canadá
Quando terminou a Crise Petrolífera de 1973?;Fim de março de 1974
Qual foi o efeito principal da crise no petróleo nos EUA?;Os preços subiram para US$ 12 por barril
O ergasto foi direcionado para quais países?;Naiposito Canadá, Japão, Holanda, Reino Unido e Estados Unidos
