pergunta;resposta
Quem cunhou o termo "sistema imunitário" em 1882?;Ilya Ilyich Mechnikov
O que é a imunidade adquirida baseada na criação de memória imunológica após uma resposta inicial?;Resposta mais eficaz a novos ataques pelo mesmo agente
Qual cientista está associado ao desenvolvimento do sistema imunitário e é conhecido por suas contribuições à imunologia?;César Milstein
Quais são alguns exemplos de células que fazem parte do sistema imunitário?;Linfócito, Monoblasto, Célula T
Qual tipo de doença pode ocorrer quando o sistema imunitário é hiperativo e ataca tecido normal?;Doenças autoimunes como artrite reumatóide ou diabetes do tipo 1
O que são os transtornos do sistema imunitário e quais condições podem causá-los?;Imunodeficiência, doença genética, VIH/SIDA, uso de imunossupressores
Quais mecanismos básicos da evolução dos eucariotas estão presentes hoje em plantas e insetos?;Fagocitose, defensinas, sistema complemento
Qual é a base científica para o processo de vacinação relacionado ao sistema imunitário?;Imunidade adquirida
Quais modelos de página wiki são usados pelo artigo do sistema imunitário?;Template:Use dmy dates, Template:System and organs, Template:Refend
Qual é um transtorno que ocorre quando a atividade do sistema imunitário é inferior ao normal e pode ser causada por condições adquiridas como o VIH/SIDA?;Imunodeficiência
