```csv
pergunta;resposta
Qual é a disciplina da American Society of Consultant Pharmacists?;Pharmacy
Quem atua na área de Pharmacy com base em medicamentos compósitos e manipulação?;New England Compounding Center
O que é usado como modelo de página wiki para o artigo Pharmacy?;Template:Health care
Qual empresa possui serviço farmacêutico no Japão?;Ditt Apotek
Qual é a ocupação de Chinedum Peace Babalola?;Pharmacy
Quem pertence à indústria Pharmacy nos Estados Unidos?;Bartell Drugs
Qual modelo de página wiki é usado para o artigo Pharmacy referente à lista de referências?;Template:Reflist
Qual hospital tem produtos farmacêuticos em Hyderabad, Índia?;Sahyadri Hospitals
Quem foi educado na área de Pharmacy e atua no campo da ciência química?;Mehdi Mousavi
Que empresa possui serviço farmacêutico nos Estados Unidos?;Duane Reade
```
