pergunta;resposta
Qual é a posição de Fresno entre todas as cidades dos Estados Unidos?;542ª
Quando Fresno foi fundada?;1872
Quantas pessoas viviam em Fresno, California, segundo o censo nacional de 2020?;542 mil habitantes
Em que ano a cidade de Fresno foi incorporada?;1885
Quais são dois exemplos de times de basquete masculinos universitários que têm Fresno, California como local?;2013–14 Air Force Falcons men's basketball team e 2016–17 San Diego State Aztecs men's basketball team
Em qual ano o poeta William Saroyan morreu em Fresno, California?;1958
O que é a densidade populacional de Fresno, California (em habitantes por milha quadrada)?;4722.6
Onde se localiza o United States District Court for the Eastern District of California?;Fresno, California
Qual é o nome da arena Selland em Fresno, California?;Selland Arena
Em que ano a temporada de 2019 do Sacramento Republic FC começou em Fresno, California?;2019
