pergunta;resposta
quais eventos de 1998 na Rússia envolveram desobediência civil?;Russos Miners' Strike
qual crise de 2015-2016 utilizou métodos de desobediência civil?;Montenegrin Crisis
em que protesto albanês em 2017 foi a desobediência civil empregada?;2017 Albanian Opposition Protest
que tipo de método foi usado nos protestos sérvios de 2017?;Civil Disobedience
quais eventos de protesto em St. Louis em 2017 usaram a desobediência civil como método?;2017 St. Louis Protests
de que forma as greves e protestos iranianos de 2018-2019 foram caracterizados?;Civil Disobedience
qual tipo de protesto anti-corrupção ocorreu em Montenegro entre 2019 e 2020?;2019 Montenegrin Anti-Corruption Protests
que método foi usado nos protestos clericais em Montenegro de 2019-2020?;Civil Disobedience
como o protesto memorial End SARS de 2021 pode ser descrito?;Civil Disobedience Method
em que eventos da desordem de Uptown Minneapolis em 2021 a desobediência civil foi empregada?;2021 Uptown Minneapolis Unrest
