pergunta;resposta
Qual o significado original da palavra "escola";discussão ou conferência
Além do ensino, qual o outro propósito que a escola poderia ter em seus primórdios?;folga ou ócio
Em sistemas educacionais formais, como os estudantes geralmente progridem?;através de uma série de níveis escolares
Qual o nome dado à instituição de ensino superior?;faculdade ou universidade
Assumption High School (Iowa) é classificada como que tipo de escola?;Private school
Ufuk University é que tipo de instituição?;Private school
Joongdong High School é uma escola do tipo?;Private school
St. Thomas' School (New Delhi) é classificada como?;Private school
Open Door Christian School (Elyria, Ohio) é que tipo de escola?;Private school
Ave Maria College (Melbourne, Victoria) é classificada como?;Private school
