pergunta;resposta
Qual é a abreviação do sul da Califórnia?;SoCal
Qual é o nome da região que não é definida pelas oito ou dez definições do município?;região do sul da Califórnia
Qual é o tipo de entidade que a região do sul da Califórnia é classificada?;Location
Qual é a área total do sul da Califórnia em milhas quadradas?;56505
Qual é a população do sul da Califórnia em 2019?;23,8 milhões
Qual é a coordenada geográfica do sul da Califórnia?;34,0 -117,0
Qual é a imagem representativa principal do sul da Califórnia?;I-8 (CA).svg
Qual é o idioma falado em parte do sul da Califórnia?;Tataviam language
Qual é o nome do maior condado que faz parte do sul da Califórnia?;San Diego County, California
Qual é o nome do terremoto de 1994 que afetou o sul da Califórnia?;Northridge earthquake
