<think>
Bem, o usuário me pediu para gerar um quiz com base no contexto sobre a Dinastia Yuan. Primeiro, preciso analisar o que foi fornecido.

O contexto principal é que a Dinastia Yuan foi fundada por Kublai Khan em 1271 e durou até 1368. Além disso, há vários fatos relacionados à dinastia, como batalhas, governantes, localizações de mortes, etc.

Meu objetivo é criar 10 pares de perguntas e respostas variadas que cubram diferentes aspectos do conteúdo. Preciso garantir que cada pergunta tenha uma única resposta correta e que todas as informações sejam baseadas no material fornecido.

Vou começar identificando tópicos-chave: fundação, governantes, batalhas, eventos significativos, localizações importantes, etc. Em seguida, formular perguntas específicas sobre cada um desses tópicos.

Também devo evitar repetições e garantir que as perguntas sejam claras e diretas. Por exemplo, uma pergunta sobre o fundador pode ser acompanhada por outra sobre o ano de início ou término da dinastia.

Além disso, preciso prestar atenção em fatos menores que podem virar questões únicas, como a localização de mortes de figuras relevantes ou eventos específicos associados à dinastia.

Vou organizar as perguntas para abranger desde fatos básicos até mais específicos, garantindo uma variedade que reflita bem o conteúdo fornecido.
</think>

```csv
pergunta;resposta
Qual foi o fundador da Dinastia Yuan?;Kublai Khan
Quando foi formalmente estabelecida a Dinastia Yuan?;1271
Em qual ano a Dinastia Yuan terminou oficialmente seu reinado?;1368
Qual era o nome alternativo oficial completo da Dinastia Yuan?;Dà Yuán
Qual cidade foi capital da Dinastia Yuan?;Shangdu
Quem foi um dos governantes importantes após Kublai Khan?;Ahmad Fanakati
Qual foi uma das batalhas significativas durante a Dinastia Yuan?;Batalha de Xiangyang
Qual evento marcou o final do reinado da Dinastia Yuan?;Queda de Khanbaliq
Qual era o título oficial em mongol para a Dinastia Yuan?;Dà Yuán Dà Mǎnggǔ Guó
Qual foi um dos calendários usados durante a Dinastia Yuan?;"Time Granting Calendar"
```
