```csv
pergunta;resposta
Qual é o termo mais utilizado no Brasil quando se trata de fazer alguma ampliação em um imóvel?;Reforma
Quem atua na indústria Construction, mencionado no contexto fornecido?;SNC-Lavalin
O que é essencial para a execução bem-sucedida de um projeto de construção?;planejamento eficaz.
Qual empresa possui hiperônimo Construction e está relacionada ao setor de construção?;Impresa Pizzarotti
Quem supervisiona geralmente os trabalhos de construção, conforme mencionado no contexto?;gerente de construção, engenheiro de design, engenheiro de construção ou gerente de projeto
Qual é o percentual do produto interno bruto da construção mencionado no contexto fornecido?;40.2%
O que são obras de maior porte destinadas a infraestrutura como pontes, viadutos ou túneis, conforme o contexto apresentado?;construção
Quais são as três etapas principais do processo de construção mencionadas no contexto?;planejamento, projeto e execução
O que é necessário para a construção ocorrer com sucesso, conforme descrito no contexto fornecido?;planejamento eficaz
Qual modelo de página wiki é usado para Construction, segundo o conteúdo fornecido?;Template:Wiktionary
```
