pergunta;resposta
Quando foi fundada a Dinastia Yuan?; Fundada em 1271
Quem foi o fundador da Dinastia Yuan?; Kublai Khan, neto de Genghis Khan
Em que ano a Dinastia Yuan foi dissolvida?; Em 1368
Qual foi o território máximo da Dinastia Yuan?; Abrangeu grande parte da Ásia Oriental
Quem foi o último imperador da Dinastia Yuan?; Temür Khan
Quando ocorreu a Batalha de Xiangyang durante a Dinastia Yuan?; Ocorreu no século XIII
Qual era a capital da Dinastia Yuan?; Shangdu (actualmente localizada no norte da China)
Em que ano foi estabelecido o Templo Xiyuan na Dinastia Yuan?; Estabelecido durante o período Yuan
Quem morreu em 1351 na Dinastia Yuan?; Xie Daoqing, historiador e ensaísta chinês
Qual foi o evento significativo que ocorreu antes da Dinastia Yuan?; A conquista do Império Song pela Dinastia Mongol
