pergunta;resposta
Alright, so I need to generate 10 pairs of questions and answers based on the provided context about the Huguenots in Portuguese. The user has given specific instructions to create these in CSV format with each line being "pergunta;resposta". 
pergunta;resposta  
Quando foi revogado o Edicto de Nantes?;18 de outubro de 1685  
Qual a religião majoritária dos huguenotes?;calvinismo  
De qual região francesa os huguenotes da Alsácia eram predominantemente luteranos?;Alsácia, Moselle e Montbéliard  
Quanto tempo durou a perseguição contra os huguenotes na França?;durante o século XVI e início do século XVII  
Qual foi a consequência imediata da revogação do Edicto de Nantes para os huguenotes?;muitos deixaram a França  
Quais foram as causas principais da perseguição dos huguenotes na França?;conflitos religiosos e oposição ao domínio católico  
Qual foi um dos massacres mais conhecidos envolvendo os huguenotes?;Massacre de São Bartolomeu  
Onde foram nomeadas cidades em homenagem aos huguenotes nos Estados Unidos?;Orange County, New York, e Staten Island  
Quais foram as regiões que receberam huguenotes após sua expulsão da França?;Holanda, Inglaterra, Suíça, Alemanha e região sul da África  
Qual foi a principal consequência social das perseguições contra os huguenotes na França?;diminuição significativa de sua população
