pergunta;resposta
Qual o nome do rio que atravessa Varsóvia?;Rio Vístula
Em que ano o rei Sigismundo III transferiu a capital polonesa de Cracóvia para Varsóvia?;1569
Como foi descrita Varsóvia antes da Segunda Guerra Mundial?;A "Paris do Norte"
Qual a porcentagem de edifícios destruídos em Varsóvia durante a Segunda Guerra Mundial?;Mais de 85%
Qual a classificação de Varsóvia em 2012, segundo a The Economist Intelligence Unit?;32ª cidade mais habitável do mundo
Qual o nome do patrimônio da humanidade localizado em Varsóvia?;Centro Histórico de Varsóvia
Quem foi Stanisław Mazur?;Stanisław Mazur morreu em Warsaw
Qual o nome do palácio localizado em Varsóvia?;Kazanowski Palace
Qual a classificação de Varsóvia em 2017 na categoria "Amigável para Negócios"?;4º lugar
Onde está localizada a sede da Frontex?;Varsóvia
