pergunta;resposta
Qual é a capital e a maior cidade da Polônia?;Varsóvia
Em que ano o rei Sigismundo III transferiu a capital da Polônia para Varsóvia?;1569
Qual é o nome do monumento localizado em Varsóvia, mencionado no contexto?;Coluna de Sigismundo
Quantos habitantes Varsóvia tinha estimados em 2012?;1 716 855
Qual é o título dado a Varsóvia devido à sua reconstrução após a Segunda Guerra Mundial?;Cidade Fênix
Qual é a principal atração turística do Centro Histórico de Varsóvia?;Coluna de Sigismundo, Barbacã e Castelo Real
Quando o Centro Histórico de Varsóvia foi declarado Patrimônio da Humanidade pela Unesco?;1980
Qual foi a razão da Levante do Gueto de Varsóvia em 1943?;Deportações da população judaica para campos de concentração
Em que ano ocorreu a revolta geral em Varsóvia que levou à destruição do gueto?;1944
Qual é o recorde de temperatura alta em junho em Varsóvia?;36,2 °C
