pergunta;resposta
Qual material é frequentemente usado para construir a base de uma fundação? ;Concreto
Qual a principal função do aço no concreto? ;Reforçar a resistência
Qual o objetivo do brita na construção de uma estrada? ;Melhorar a drenagem e a compactação
O que é o "formo" em construção? ;Um molde para moldar concreto
Qual a importância da impermeabilização em estruturas de concreto? ;Prevenir a deterioração causada pela água
O que é "alvenaria de tijolos maciços"? ;Construção com tijolos sem furos
Qual a função do argamassa em alvenaria? ;Unir os tijolos e proporcionar resistência
O que significa "estacas de madeira"? ;Elementos de suporte temporários
Qual a função do cimento na produção de concreto? ;Agliantar os agregados e conferir resistência
O que é o processo de compactação no concreto? ;Reduzir o volume de ar e aumentar a densidade
