pergunta;resposta
Qual é a origem da palavra "Império"?;Do latim "imperium", que significa poder e autoridade
Quais são as características principais de um império, segundo o contexto?;Território extenso, diversidade étnica/cultural, governado por um soberano (imperador) ou oligarquia
O que caracteriza a relação entre o centro e as periferias de um império?;O centro (metrópole) exerce controle político sobre as periferias subordinadas
Qual é o significado da palavra "imperium" no contexto latino?;Território sobre o qual Roma governava
Qual é um exemplo de imagem associada ao imperialismo?;Italian empire 1940.png
Qual modelo de página wiki é utilizado em artigos sobre imperialismo?;Template:ISBN
Como o termo "Imperialism" é classificado nos fatos fornecidos?;Como "Organisation" e "Thing"
Qual é um exemplo de império mencionado no contexto?;Império Romano
Qual obra trata do assunto "Imperialism" de forma não ficcional?;Culture and Imperialism
Qual é o tópico principal da página "Imperialism"?;Imperialism
