pergunta;resposta
Qual o nome informal do Parlamento Escocês?;Holyrood
Em que ano foi realizada a última eleição geral para o parlamento escocês?;2016
Qual o sistema de representação utilizado para eleger os MSPs?;Representação proporcional mista
Qual o nome do ato que estabeleceu o atual Parlamento Escocês?;Ato de 1998
Qual o nome da comissão legislativa do Parlamento Escocês que trata de turismo?;Turismo na Escócia
Qual o nome do departamento a que pertence o Presiding Officer of the Scottish Parliament?;Scottish Parliament
Quantos membros compõem o Parlamento Escocês?;129
Qual o nome do cargo ocupado por Nicola Sturgeon no Parlamento Escocês?;Líder
Qual o nome do cargo ocupado por Paul Stallan no Parlamento Escocês?;Projeto relevante
Qual o nome do cargo ocupado por Sandra White no Parlamento Escocês?;Cargo ou escritório
