pergunta;resposta
Quando a Peste Negra atingiu o pico na Europa?;Entre os anos de 1347 e 1351
Qual bactéria é considerada responsável pela Peste Negra?;Yersinia pestis
Onde se acredita que a Peste Negra tenha tido origem?;Ásia Central ou Ásia Oriental
Quanto da população europeia pode ter sido morta pela Peste Negra?;Entre 30% a 60%
Qual foi o principal vetor de transmissão da Peste Negra?;Pulgas que viviam nos ratos
Em quanto tempo estimou-se que a população europeia levou para se recuperar da Peste Negra?;200 anos
Quais regiões foram fortemente afetadas pela Peste Negra na Europa?;Eurasia e North Africa
Qual famoso artista representou a Peste Negra em sua obra "A Dança da Morte";Michael Wolgemut
Qual foi uma das principais causas da propagação da Peste Negra?;Comércio marítimo e viajar frequentes entre continentes
Quando se acredita que a pandemia começou na Europa?;1346
