pergunta;resposta
1. Qual é o comprimento total do rio Reno?;1 233 km
2. Onde o rio Reno deságua?;no mar do Norte no delta do Reno–Mosa–Escalda
3. Qual é o nome do rio Reno em alemão?;Rhein
4. Qual é o nome do rio Reno em neerlandês?;Rijn
5. O rio Emscher deságua em qual rio?;no rio Reno
6. Qual ponte cruza o rio Reno em Bonn?;Kennedy Bridge (Bonn)
7. Qual usina nuclear utiliza o rio Reno como fonte de resfriamento?;Biblis Nuclear Power Plant
8. Em qual mar o rio Reno deságua?;mar do Norte
9. Qual é o nome do rio Reno em francês?;Rhin
10. Qual é o nome de uma das imagens representativas do rio Reno?;Rhein bei Balzers - Blick auf Gonzen.jpg
pergunta;resposta
Qual é o comprimento total do rio Reno?;1 233 km
Onde o rio Reno deságua?;no mar do Norte no delta do Reno–Mosa–Escalda
Qual é o nome do rio Reno em alemão?;Rhein
Qual é o nome do rio Reno em neerlandês?;Rijn
Qual é o nome do rio Reno em francês?;Rhin
O rio Emscher deságua em qual rio?;no rio Reno
Qual é o nome de uma das imagens representativas do rio Reno?;Rhein bei Balzers - Blick auf Gonzen.jpg
Qual ponte cruza o rio Reno em Bonn?;Kennedy Bridge (Bonn)
Qual usina nuclear utiliza o rio Reno como fonte de resfriamento?;Biblis Nuclear Power Plant
Em qual mar o rio Reno deságua?;mar do Norte
