pergunta;resposta
Qual a origem étnica dos normandos?;Germânico
Qual o significado da palavra "viquingue"?;expedições no mar
Em que período histórico os normandos desempenharam um papel importante?;Europa Medieval e Oriente Médio
Qual a relação entre os normandos e a Inglaterra?;Conquista Normanda da Inglaterra
Qual a importância da imagem representativa Le Canarien.jpg para os normandos?;Não especificado no contexto.
Qual a religião que os normandos inicialmente seguiam?;Norse paganism
Qual estilo arquitetônico segue a St Mary's Church, Mortehoe?;Normans
Quais idiomas os normandos falavam?;Old Norse
Quem teve como nacionalidade Normans?;Richard of Salerno
Qual a relação dos normandos com a Battle of Olivento?;Teve como combatentes Normans
