pergunta;resposta
Qual termo em latim é a origem da palavra imperialismo?;imperium
O que denota principalmente um império geográfico?;território extenso
Como o centro do império exerce controle sobre as periferias?;controle político
Um império é composto por quais elementos?;vários territórios e povos
Qual expressão latina é amplamente reconhecida em relação a um império?;Impérium Romanum
Qual partido político canadense tem como ideologia o imperialismo?;Conservative Party of Canada (1867–1942)
O que Michael Parenti se interessa principalmente sobre?;imperialismo
Um exemplo de genocídio motivado por imperialismo é o da Circassian_genocide.;Circassian_genocide
Qual livro aborda temas relacionados ao imperialismo?;Culture and Imperialism
Quem é conhecido pela sua contribuição em estudos sobre imperialismo?;Wolfgang Mommsen
