<think>
Okay, I need to generate 10 CSV pairs based on the given context and facts. Let me start by understanding the content provided. The context talks about economic inequality, including measures like the Gini coefficient, the Human Development Index adjusted for inequality, and factors like globalization's effect on inequality between and within countries. The facts list various Wikipedia templates, images, authors, and related topics.

First, I should identify key points from the context and facts. The main topics are the Gini coefficient, measures of inequality, globalization's impact, and related concepts like equity and opportunities. The facts mention specific authors (Branko Milanović, Richard G. Wilkinson), books (Capital and Ideology, Winners Take All), and images like the GINI index and wealth distribution charts.

Now, I need to create 10 varied questions. Let me make sure each question covers different aspects. For example, one question could be about the main measure of economic inequality, another about globalization's effect, another about the Gini coefficient, and so on. Each answer should be directly from the context or facts.

I need to avoid repeating similar questions. Let me check the facts again. There are mentions of the Kuznets curve, the OECD gender wage gap, and the Occupy movements as causes. Also, the fact that economic inequality is a WikicatGlobalizationIssues and part of certain categories.

I should structure each question to ask for specific details. For instance, "Qual é a medida mais utilizada para avaliar a desigualdade econômica?" with the answer being "Coeficiente de Gini." Another could be about the effect of globalization, which the context says it reduced global inequality but increased within-country inequality.

I need to ensure the answers are correct and based on the provided information. Let me verify each fact against the context. For example, the Kuznets curve is mentioned as an image, so a question could be about which image represents it. Similarly, the image of the GINI index is listed, so that's another possible question.

I should also include authors and their work, like Branko Milanović's involvement in the topic. Also, the fact that economic inequality is part of certain categories like WikicatSocialIssues. Including these in the questions will cover different aspects.

Let me list out potential questions and their answers, ensuring they are distinct and cover various points. Once I have 10, I'll format them into CSV as specified.
</think>

pergunta;resposta
Qual é a medida mais utilizada para avaliar a desigualdade econômica?;Coeficiente de Gini
Qual é o índice que leva em conta a desigualdade ao calcular o desenvolvimento humano?;Índice de Desenvolvimento Humano Ajustado pela Desigualdade
Qual é o efeito da globalização na desigualdade global e dentro dos países?;Reduziu a desigualdade global, mas aumentou a desigualdade dentro dos países
Quais são os principais tipos de medidas econômicas mencionados?;Riqueza, renda e consumo
Qual é o termo que descreve a distribuição de riqueza ou renda entre pessoas?;Desigualdade econômica
Quem é um autor associado à área de desigualdade econômica?;Branko Milanović
Qual é a imagem representativa associada à curva de Kuznets?;Kuznets curve.png
Qual é o nome da imagem que mostra a distribuição de riqueza global em 2020?;Global Wealth Distribution 2020 (Property).svg
Quais são os movimentos sociais associados à desigualdade econômica?;Occupy Wall Street, Occupy Atlanta, Occupy Buffalo
Qual é o termo que descreve a disparidade de riqueza entre diferentes classes sociais?;Desigualdade econômica
