pergunta;resposta
O que é a desobediência civil?;A prática de resistir pacificamente a leis ou políticas consideradas injustas, geralmente através de ações não violentas.  
Quem é uma figura histórica associada à desobediência civil?;Mahatma Gandhi.  
Qual é um exemplo histórico de desobediência civil?;A Marcha do Sal, liderada por Gandhi em 1930, para protestar contra o monopólio colonial de sal.  
Qual é o objetivo principal da desobediência civil?;Protestar contra leis ou políticas injustas, buscando mudanças sociais e políticas.  
Qual é a consequência legal da desobediência civil?;Pode resultar em prisão, multas ou outras penalidades, mas é frequentemente justificada como um ato moral.  
Como a desobediência civil difere de outros tipos de protesto?;Diferencia-se por priorizar a não violência e a transparência, mesmo diante de represálias.  
Qual é o papel da desobediência civil nas movimentações sociais?;Desempenha um papel fundamental em movimentos de direitos civis, liberdade e justiça social.  
Qual é a importância da Marcha do Sal na história da desobediência civil?;Demonstrou a eficácia do protesto pacífico em desafiar sistemas opressores e inspirou movimentos globais.  
Qual é a meta central da resistência não violenta na desobediência civil?;Promover mudanças estruturais e a justiça, mesmo que isso implique enfrentar a autoridade.  
Qual é o resultado da desobediência civil em termos de mudança social?;Pode levar à revisão de leis, aumento da conscientização pública e progressos em direitos humanos.
