pergunta;resposta  
Qual é o apelido da Universidade de Harvard?;Liga das Ivy League  
Em qual cidade está localizada a Universidade de Harvard?;Cambridge, Massachusetts  
Ano de fundação da Universidade de Harvard?;1636  
O que a Universidade de Harvard é reconhecida principalmente por?;Pesquisa e inovação  
Quantas unidades ou departamentos a universidade possui?;Mais de 400  
Quais figuras públicas são alumni da Universidade de Harvard?;Barack Obama, Mark Zuckerberg  
Qual o número aproximado de estudantes na universidade?;Mais de 35.000 alunos  
Com quantos laureados do Nobel a universidade está associada?;12  
Em qual posição a universidade é colocada em rankings mundiais?;Primeiro lugar  
O que destaca os programas acadêmicos da universidade?;Sua reputação e excelência
