pergunta;resposta
"Qual foi o objetivo principal das leis da UE após sua fundação?"; "Promover a paz, seus valores e o bem-estar de seus povos."
"Quem representa 'uma nova ordem jurídica de direito internacional' de acordo com o Tribunal de Justiça da UE?"; "A União Europeia."
"Qual é a disciplina estudada por John Bell?"; "Law of the European Union."
"Qual revista acadêmica menciona o estudo das leis da UE?"; "Common Market Law Review."
"Em que ano foi fundada a Comunidade Europeia do Carvão e do Aço?"; "1952."
"Quem é associado à subdisciplina de Law of the European Union?"; "Henry G. Schermers."
"O que a UE busca promover além de justiça e direitos?"; "Paz, liberdade e possibilidades para os cidadãos."
"Qual instituição política tem o objetivo de unir membros da UE em cooperação econômica?"; "A União Europeia."
"Qual é a função do Common Market Law Review na disciplina?"; "Analisar casos e publicar estudos sobre a lei da UE."
"Quem contribui para a compreensão das leis da UE?"; "John Bell."
