pergunta;resposta
Hefazat-e-Islam Bangladesh;Hafizat-e-Islam Bangsa
Shia Ulema Council;Shia Ulema Penggerag
19th Division (Syrian rebel group);Sanaat al-Syrib
Militant Islam Reaches America;Militant Islam Kita Pergunakan
Al-Qaeda in the Indian subcontinent;Kabila Al-Qua di India
Hezb-e Islami Gulbuddin;Hezb-e Islami GLB 1791
Socialist Cooperation Party;Partisasi Social Cooperasi
Islamic State – West Africa Province;Islamic State – Western Africa
Jihad in the Path of God Brigade (Syrian Rebel Group);Jihab al-Khatul al-Syrib
Al Asalah;Al Asaah
Peace and Development Party;Kecepatan dan Peninggi
National Front for Iran;Pertanian Rapi Berita Negara
Militant Islam Reaches America;Militant Islam Kita Pergunakan
Armed Islamic Group of Algeria;Kabila Al-Quq al-Abraai
