pergunta;resposta
1. Qual termo em latim é a origem da palavra "imperium" mencionada no contexto?;latim
2. Qual é o conceito principal que define um império segundo o texto?;um território geográfico extenso governado por um soberano ou uma oligarquia
3. Qual é o termo em latim que se refere ao "Império Romano"?;Imperium Romanum
4. Qual é a principal forma como um império se expande, segundo o texto?;por conquista
5. Qual é o termo utilizado para a parte central de um império, que exerce controle político sobre as periferias?;centro do império ou metrópole
6. Qual é o termo para a prática política mencionada nos fatos, que inclui ações como o Herero and Namaqua genocide?;imperialismo
7. Qual é o título do livro mencionado nos fatos que trata de assunto não ficcional relacionado ao imperialismo?;Culture and Imperialism
8. Qual é o nome do movimento político mencionado nos fatos que tem como ideologia o imperialismo?;Alliance for National Reconstruction
9. Qual é o termo para a forma de imperialismo que não é formal, segundo os fatos?;imperialismo informal
10. Qual é o nome do acadêmico mencionado nos fatos que atua na disciplina de imperialismo?;Wolfgang Mommsen
pergunta;resposta
Qual termo em latim é a origem da palavra "imperium" mencionada no contexto?;latim
Qual é o conceito principal que define um império segundo o texto?;um território geográfico extenso governado por um soberano ou uma oligarquia
Qual é o termo em latim que se refere ao "Império Romano"?;Imperium Romanum
Qual é a principal forma como um império se expande, segundo o texto?;por conquista
Qual é o termo utilizado para a parte central de um império, que exerce controle político sobre as periferias?;centro do império ou metrópole
Qual é o termo para a prática política mencionada nos fatos, que inclui ações como o Herero and Namaqua genocide?;imperialismo
Qual é o título do livro mencionado nos fatos que trata de assunto não ficcional relacionado ao imperialismo?;Culture and Imperialism
Qual é o nome do movimento político mencionado nos fatos que tem como ideologia o imperialismo?;Alliance for National Reconstruction
Qual é o termo para a forma de imperialismo que não é formal, segundo os fatos?;imperialismo informal
Qual é o nome do acadêmico mencionado nos fatos que atua na disciplina de imperialismo?;Wolfgang Mommsen
