pergunta;resposta
Qual foi a causa da Peste Negra?;a bactéria Yersinia pestis
Como a Peste Negra chegou à Europa?;por navios mercantes genoveses transportando ratos infectados
Qual foi a estimativa de mortes causadas pela Peste Negra na Europa?;30% a 60% da população europeia
Qual foi a origem provável da Peste Negra?;Ásia Central ou Ásia Oriental
Quantas pessoas morreram devido à Peste Negra na Eurásia?;75 a 200 milhões de pessoas
Qual a forma mais comum da peste causada pela Yersinia pestis?;bubônica
Quanto tempo demorou para a população europeia se recuperar após a Peste Negra?;cerca de 200 anos
Qual o papel do pulga oriental na propagação da Peste Negra?;vetor principal da transmissão da Yersinia pestis
Qual foi o impacto da Peste Negra na economia e sociedade da Europa?;convulsões religiosas, sociais e econômicas
Quando a Peste Negra retornou em surtos até o início do século XX?;várias vezes como surtos até o início do século XX
