pergunta;resposta
Qual é o número atômico do oxigênio?;8.
Qual elemento é o segundo mais abundante no universo após o hidrogênio?;Hélio.
Quanto do solo terrestre é constituído por oxigênio?;Cerca de quase metade.
Qual gás compõe aproximadamente 20,8% da atmosfera?;O2 (dioxigênio).
Quem nomeou o oxigênio e em que ano?;Antoine Lavoisier, em 1777.
A qual grupo na tabela periódica pertence o oxigênio?;Calógeneos.
Para que é usado primariamente o oxigênio nos processos biológicos?;Respiração celular.
Qual efeito têm altas concentrações de oxigênio?;Toxicidade em níveis elevados.
Quais foram os descobridores pioneiros do oxigênio?;Carl Wilhelm Scheele e Joseph Priestley.
Por que o oxigênio é importante na atmosfera terrestre?;Sustenta a vida e combustão.
