pergunta;resposta
O sistema imunitário foi cunhado por quem em 1882?;Ilya Ilyich Mechnikov
Quais são os dois tipos de células brancas do sangue mencionadas no contexto que fazem parte do sistema imunitário?;Linfócitos e neutrófilos
Qual tipo específico de célula é conhecida por neutralizar vírus e bactérias, sendo parte essencial do sistema imunológico adaptativo?;Células T
O que são defensinas no contexto do sistema imunitário?;Peptídeos antimicrobianos
Quais organismos possuem um sistema imunológico rudimentar na forma de enzimas que os protegem contra infecções por bacteriófagos?;Organismos unicelulares
Qual doença pode ser causada pela atividade hiperativa do sistema imunitário, atacando tecidos normais como se fossem agentes externos?;Autoimunidade
Onde na estrutura do corpo humano ocorre a produção de células do sistema imune?;Médula óssea
Qual é o processo em que o organismo cria memória imunológica após uma resposta inicial a um agente específico, permitindo respostas mais eficazes a novos ataques pelo mesmo agente?;Imunidade adquirida
Quem é conhecido por suas contribuições para o sistema imunitário e é mencionado no contexto fornecido com César Milstein?;Lajos Kemény
Qual é uma condição que pode levar à imunodeficiência, onde a atividade do sistema imunitário é inferior ao normal?;VIH/SIDA
