pergunta;resposta
Quais são os principais temas abordados pelos comitês do Parlamento Escocês?;Cultura, saúde, governo local, leis, turismo e transporte.
Qual é a data da última eleição para o Parlamento Escocês?;6 de maio de 2021.
Quem é o líder atual do Parlamento Escocês?;Alison Johnstone.
Onde está localizado o Parlamento Escocês?;Edimburgo, Escócia.
Quantos membros compõem o Parlamento Escocês?;129.
Que tipo de grupo o Parlamento Escocês é classificado?;Assembleia, grupo social, legislatura nacional, organização.
O que o relatório Kilbrandon de 1973 recomendou?;Estabelecer uma Assembleia Escocesa eleita diretamente.
Por quantos anos a Escócia foi governada diretamente pelo parlamento da Grã-Bretanha?;Trezentos anos.
Quais são os principais temas abordados pelos comitês do Parlamento Escocês?;Cultura, saúde, governo local, leis, turismo e transporte.
Qual ato estabeleceu os poderes do parlamento como uma legislatura desconcentrada?;Lei da Escócia de 1998.
