pergunta;resposta
Qual é a natureza da Universidade de Chicago?;universidade de pesquisa privada sem fins lucrativos
Quantos alunos de graduação são registrados atualmente na Universidade de Chicago?;5 971
Quais são os nomes das sete escolas profissionais da Universidade de Chicago?;Escola de Medicina Pritzker, Escola de Negócios Booth, Faculdade de Direito, Escola de Administração de Serviço Social, Escola Harris de Estudos de Políticas Públicas, Divinity School e Graham School of Continuing Liberal and Professional Studies
Quantos ganhadores do Prêmio Nobel estão associados à Universidade de Chicago?;98
Qual foi o papel da universidade no Projeto Manhattan?;desenvolveram a primeira reação nuclear autossustentável do mundo sob os estandes de Stagg Field
Qual é a maior editora universitária dos Estados Unidos afiliada à Universidade de Chicago?;University of Chicago Press
Quais laboratórios nacionais são administrados pela Universidade de Chicago?;Fermi National Accelerator Laboratory e Argonne National Laboratory
Onde será abrigado o Centro Presidencial Barack Obama?;na Universidade de Chicago
Quantos membros do corpo docente da Universidade de Chicago receberam o prêmio MacArthur "Genius Grant"?;34
Quantas bolsas Rhodes são associadas à Universidade de Chicago?;53
