pergunta;resposta
Qual foi o ano de fundação da dinastia Yuan?;1271
Qual era a moeda utilizada na dinastia Yuan?;Banknote
Qual foi o ano de dissolução da dinastia Yuan?;1368
Quem foi um dos líderes associados à dinastia Yuan?;Kublai Khan
Qual era a capital da dinastia Yuan?;Khanbaliq
A dinastia Yuan precedeu ou sucedeu a dinastia Jin?;Sucedeu
Qual era um dos eventos significativos associados à dinastia Yuan?;Mongol conquest of the Song dynasty
Qual categoria descreve a dinastia Yuan em termos de história chinesa?;Dynasties in Chinese history
Quais eram algumas das línguas comuns faladas na dinastia Yuan?;Chinese language
Qual foi a área (em km²) da dinastia Yuan?;11000000
