pergunta;resposta
O que é o direito da União Europeia?;um sistema de regras que opera nos Estados-membros da UE.
Qual é o objetivo principal da União Europeia?;promover a paz, seus valores e o bem-estar dos povos.
Quando foi fundada a Comunidade Europeia do Carvão e do Aço?;depois da Segunda Guerra Mundial.
Como a UE é descrita pelo seu Tribunal de Justiça?;uma nova ordem jurídica de direito internacional.
O que a UE faz além das fronteiras nacionais?;desenvolve políticas sociais, econômicas e instituições para cooperação.
Qual é o objetivo da cooperação europeia na UE?;fins de cooperação e desenvolvimento humano.
Qual foi o propósito inicial da Comunidade Europeia do Carvão e do Aço?;promover a paz após a Segunda Guerra Mundial.
Como o direito da União Europeia afeta os Estados-membros?;tem efeito direto ou indireto nas leis nacionais.
Quais são os principais especialistas em direito europeu mencionados?;Henry G. Schermers e John Bell.
Que tipo de política a UE desenvolve além dos Estados-nação?;políticas que transcendem os Estados para cooperação.
