pergunta;resposta
9. Types of laws: From the context, primary and secondary laws; perhaps "O que inclui o direito primário da UE?" Tratados que instituem a UE.
pergunta;resposta
Qual é o principal objetivo do direito da União Europeia?;Promover a paz, valores e bem-estar dos povos.
Quando foi criado o marco legal inicial da UE?;Após a Segunda Guerra Mundial, com a Comunidade Europeia do Carvão e do Aço.
De acordo com o Tribunal de Justiça, qual é a natureza jurídica da UE?;Uma nova ordem jurídica internacional.
Quais instituições ou políticas são transculturais nos Estados-nação da UE?;As instituições políticas, sociais e econômicas que ultrapassam os estados nacionais para cooperação.
Qual é o efeito do direito da UE sobre as leis dos estados membros?;Efeito direto ou indireto.
Qual é a área de atuação principal de John Bell?;Direito da União Europeia.
Que revista trata da disciplina de Direito da UE?;Common Market Law Review.
Quem é considerado uma subdisciplina do direito da UE?;Henry G. Schermers.
Quais são os órgãos legislativos principais da UE?;Parlamento Europeu e Conselho.
Quais são as três fontes principais do direito da UE?;Direito primário, secundário e complementar.
