pergunta;resposta
Qual é a definição central de um número primo no contexto da teoria dos números?;Um número primo é um número inteiro maior que 1 que tem exatamente dois divisores distintos: 1 e ele mesmo.
O que distingue um número primo de um número composto?;Um número primo tem exatamente dois divisores distintos, enquanto um número composto tem mais de dois divisores distintos.
Qual é o nome do processo que demonstra a decomposição de um número em seus fatores primos?;fatoração em fatores primos
O que significa o termo "primalidade" no contexto da teoria dos números?;A propriedade de um número ser primo.
O que são "primos gêmeos" e qual é a sua importância?;São pares de números primos que diferem em 2.
Qual é o nome do processo de determinar se um número é primo?;Teste de primalidade
O que é um "primorial" e por que é relevante?;O produto de todos os números primos que são menores ou iguais a um determinado número.
Qual é o teorema fundamental da aritmética e qual sua importância na teoria dos números?;Afirma que todo número natural maior que 1 pode ser expresso de forma única como um produto de números primos, considerando a ordem dos fatores.
Qual é o nome do processo usado para encontrar números primos até um determinado limite?;Cálculo da Sieve of Eratosthenes
Qual é a importância do número 2 na teoria dos números?;O único número primo par, sendo a base para a construção de números primos ímpares.
