pergunta;resposta
Qual o número total de membros do Parlamento Escocês?;129
Em qual cidade está localizado o Parlamento Escocês?;Edimburgo
Qual o nome alternativo pelo qual o Parlamento Escocês é conhecido?;Holyrood
Qual o sistema eleitoral utilizado para eleger os membros do Parlamento Escocês?;Representação proporcional mista
Quantos MSPs representam distritos eleitorais geográficos individuais?;73
Quantos MSPs são eleitos por região?;52
Qual o período de mandato dos membros do Parlamento Escocês?;Quatro anos
Em que ano ocorreu a última eleição geral para o Parlamento Escocês?;2016
Qual o nome do ato que estabeleceu o atual Parlamento Escocês?;Lei da Escócia de 1998
Qual órgão fundiu-se com o Parlamento da Inglaterra para formar o Parlamento da Grã-Bretanha?;Parlamento da Escócia.
