pergunta;resposta
1. Qual era a origem dos normandos?;Povo germânico estabelecido no norte da França
2. De onde descendia a aristocracia normanda?;Da Escandinávias
3. Qual é a origem da palavra "vikingue"?;Do nórdico antigo "vikingr"
4. Qual é o significado da palavra "Northmen" ou "Norsemen"?;"Homens do Norte"
5. Em quais regiões europeias os normandos tiveram um papel importante na Idade Média?;Na parte norte e mediterrânea da Europa
6. Qual foi uma das conquistas notáveis dos normandos?;A Conquista Normanda da Inglaterra
7. Quais línguas os normandos falavam?;Latim, antigo normando e antigo nórdico
8. Quais religiões os normandos praticavam?;Cristianismo e paganismo nórdico
9. Qual batalha envolveu os normandos contra forças muçulmanas?;Siege of Mahdia (1159–1160)
10. Qual família normanda é mencionada como importante na história?;Família Hauteville
pergunta;resposta
Qual era a origem dos normandos?;Povo germânico estabelecido no norte da França
De onde descendia a aristocracia normanda?;Da Escandinávia
Qual é a origem da palavra "vikingue"?;Do nórdico antigo "vikingr"
Qual é o significado da palavra "Northmen" ou "Norsemen"?;"Homens do Norte"
Em quais regiões europeias os normandos tiveram um papel importante na Idade Média?;Na parte norte e mediterrânea da Europa
Qual foi uma das conquistas notáveis dos normandos?;A Conquista Normanda da Inglaterra
Quais línguas os normandos falavam?;Latim, antigo normando e antigo nórdico
Quais religiões os normandos praticavam?;Cristianismo e paganismo nórdico
Qual batalha envolveu os normandos contra forças muçulmanas?;Siege of Mahdia (1159–1160)
Qual família normanda é mencionada como importante na história?;Família Hauteville
