```csv
pergunta;resposta
Qual é a posição de Fresno entre as cidades mais populosas dos Estados Unidos?;34ª cidade mais populosa do país
Fresno foi fundada em que ano?;1872
Quem nasceu em Fresno, California e jogou basquete?;Chris McNealy
Qual é a densidade populacional de Fresno (mi²)?;4722.6
O United States District Court for the Eastern District of California está localizado em qual cidade da Califórnia?;Fresno, California
Em que ano foi incorporada a cidade de Fresno?;1885
Qual evento esportivo ocorreu em Fresno, California no ano de 2015?;2015 in Bellator MMA
Quem morreu em Fresno, California e era conhecido por sua obra na fotografia?;Ansel Adams Wilderness
Fresno, California é sede de qual condado?;Condado de Fresno
Qual estádio atende à cidade de Fresno, California?;Fresno Yosemite International Airport
```
