Pergunta;Resposta
Qual é o condado que Jacksonville, Florida sedia?;Condado de Duval
Qual foi o fundador da cidade de Jacksonville, em 1822?;Andrew Jackson
Quando a cidade de Jacksonville foi incorporada?;9 de fevereiro de 1832
Quais são os principais esportes profissionais representados na cidade de Jacksonville?;Jacksonville Jaguars (NFL) e Jacksonville Sharks (Liga Nacional de Hóquei sobre Patins)
Qual foi o recorde de temperatura mais alta em Jacksonville, registrado em dezembro?;85°F
Qual é a organização responsável pela administração do Aeroporto Internacional de Jacksonville?;Jacksonville Aviation Authority
Em que mês Jacksonville registrou o recorde de temperatura mais baixa, em fevereiro?;10°F
Qual é a posição populacional de Jacksonville nas cidades dos Estados Unidos?;Primeira
Quais são as principais instituições educacionais na cidade de Jacksonville?;Universidade da Flórida, Universidade de Jacksonville e Universidade de Norte-Florida
Qual foi a tempestade tropical que causou estragos significativos em Jacksonville em 1899?;Tempestade Florence
