pergunta;resposta
Qual organização proclamou o embargo petrolífero em 1973?;Organização dos Países Árabes Exportadores de Petróleo (OPAEP)
A quais nações o embargo petrolífero de 1973 foi inicialmente direcionado?;Canadá, Japão, Holanda, Reino Unido e Estados Unidos
Qual evento desencadeou o embargo petrolífero de 1973?;Guerra do Yom Kippur
Além dos países inicialmente afetados, quais outros foram incluídos no embargo?;Portugal, Rodésia e África do Sul
Qual foi o aumento aproximado no preço do petróleo durante o embargo de 1973?;de US$ 3 para cerca de US$ 12 por barril
Como o embargo petrolífero de 1973 é conhecido em termos de sua ordem cronológica?;o "primeiro choque do petróleo"
Qual foi o principal objetivo do embargo petrolífero de 1973?;punir as nações que apoiavam Israel
Além do preço do petróleo, que outros aspectos foram afetados pela crise de 1973?;política e economia global
Qual foi a duração aproximada do embargo petrolífero de 1973?;de outubro de 1973 a março de 1974
Qual foi o resultado final do embargo petrolífero de 1973?;Um aumento significativo no preço do petróleo e impactos na política e economia global.
