<think>
Ok, eu preciso ajudar a gerar 10 questões objetivas sobre o Império com base no contexto fornecido. Primeiro, vou analisar o conteúdo para identificar os principais pontos.

O termo "Império" refere-se a um território extenso governado por um soberano ou oligarquia, com povos e culturas diferentes. O Império Romano é um exemplo bem conhecido. Existem vários partidos e movimentos associados ao imperialismo, como o Partido Conservador do Canadá e a Aliança para a Reconstrução Nacional.

Também vejo que há referências a genocídios associados ao imperialismo, como o Herero e Namaqua, e crimes de guerra, como os japoneses. Alguns indivíduos como Michael Parenti são conhecidos por seu interesse em imperialismo.

Para criar as perguntas, preciso cobrir diferentes aspectos: definição, exemplos históricos, partidos associados, movimentos acadêmicos e crimes associados ao imperialismo.

Vou começar com a definição básica do Império. Em seguida, mencionar o Império Romano como exemplo. Depois, incluir os partidos canadianos que promovem o imperialismo.

Também devo incluir fatos específicos como o genocídio dos hereros e a participação japonesa nas crimes de guerra. Além disso, pode ser relevante mencionar indivíduos que criticam ou defendem o imperialismo.

Preciso garantir que cada pergunta tenha uma resposta única e correta, baseada no conteúdo fornecido. Vou evitar repetição de perguntas semelhantes e assegurar que cada uma aborde um aspecto diferente do tema.

Finalmente, organizarei todas as perguntas em ordem lógica, desde a definição até os exemplos concretos e impactos sociais do imperialismo.
</think>

```csv
pergunta;resposta
Qual é a definição mais simples de Império?;Uma unidade política composta por territórios e povos governados por um soberano ou oligarquia, com características como conquista e divisão em centro e periferias.
Quem menciona o Império Romano na Wikipédia?;http://en.wikipedia.org/wiki/Imperialism
Qual é o exemplo de partido canadense associado ao imperialismo?;O Partido Conservador do Canadá (1867–1942)
Qual foi um genocídio associado ao imperialismo alemão?;O genocídio dos Hereros e Namaqua
Quem estudou os crimes de guerra japoneses na China?;Michael Parenti
Qual é o tema principal do livro "Settlers: The Mythology of the White Proletariat"?;Imperialism
Qual organização acadêmica tem como campo de pesquisa o imperialismo?;Wolfgang Mommsen
Qual movimento cultural menciona a relação entre império e cultura?;Culture and Imperialism
Qual é a motivação associada ao genocídio herero?;Imperialism
Quem foi um opositor do imperialismo em seu trabalho acadêmico?;Léon-Étienne Duval
Qual é a era associada à colonização portuguesa na África?;Era do Império Português
Qual é a disciplina acadêmica de Wolfgang Mommsen relacionada ao imperialismo?;História
```
