pergunta;resposta
Qual o principal combustível utilizado em motores a vapor?;Carvão mineral
Qual a principal função da caldeira em um motor a vapor?;Gerar vapor sob pressão
Qual o papel do pistão no ciclo de um motor a vapor?;Converter a energia do vapor em movimento linear
O que é o cilindro em um motor a vapor?;Onde o pistão se move
Qual a função da válvula de admissão em um motor a vapor?;Controlar a entrada de vapor no cilindro
O que é o escapamento em um motor a vapor?;Onde o vapor é liberado após o trabalho
Qual a importância do regulador em um motor a vapor?;Controlar a velocidade do motor
Quais são os componentes principais de um motor a vapor?;Caldeira, cilindro, pistão, válvulas e regulador
Como a energia térmica é convertida em energia mecânica em um motor a vapor?;Através da expansão do vapor
Qual a principal aplicação histórica dos motores a vapor?;Tração ferroviária
