pergunta;resposta
force;Uma grandeza vetorial que pode causar mudanças no movimento de um objeto  
segunda lei de Newton;Relaciona força, massa e aceleração (F=ma)  
caractere vetorial da força;Magnitude, direção e sentido  
tensão em sólidos;Força interna por unidade de área  
relação entre força e pressão;Pressão é força distribuída sobre uma superfície  
arrasto em fluidos;Força resistiva oposta ao movimento  
definição de força em termos de momento;Taxa de variação do momento linear com o tempo  
equilíbrio de forças;Força líquida igual a zero  
relação força-aceleração;Aceleração proporcional à força aplicada  
aplicação de força em sistemas de partículas;Soma das forças individuais atuantes
