<think>
Okay, I need to generate 10 question-response pairs based on the provided context about oxygen. The questions should be varied and cover different aspects of the content. Each pair must have a unique correct answer supported by the text. Let me go through the information step by step.

First, the atomic number is mentioned as 8. That's a good fact for a question. Next, the discovery by Joseph Priestley and Carl Wilhelm Scheele could be another point. The electronegativity being second highest after fluorine is also important.

Oxygen's abundance in the universe and Earth's crust should be covered. The percentage in the atmosphere is 20.8%, so that's a direct question. Its role in supporting life is crucial, making it a fundamental element for living organisms.

The structure of O₂ as diatomic gas and its properties like being colorless and odorless under normal conditions are key points. Antoine Lavoisier’s contribution to naming and understanding oxygen is another area to explore.

Applications include steel production, rocket propulsion, and medical uses. The environmental impact, such as ozone layer protection and smog issues, adds depth. Lastly, the history of its discovery by multiple scientists but Priestley getting priority is a good fact for a question.

I should ensure each question is unique and touches on different aspects without repetition. Now, I'll structure these into clear questions with their respective answers.
</think>

pergunta;resposta  
O que é o oxigénio?;É um elemento químico de número atómico 8 e símbolo O.  
Qual é a massa atómica do oxigénio?;16 u.  
Quem descobriu o oxigénio?;Joseph Priestley e Carl Wilhelm Scheele, mas Priestley teve prioridade na publicação.  
O que caracteriza a reatividade química do oxigénio?;É um não metal reactivo e um forte agente oxidante.  
Qual é a principal aplicação do oxigénio?;Produção de aço, soldadura, propelente para foguetes e terapias de oxigénio.  
Quanto da atmosfera terrestre é oxigénio?;20,8%.  
O que o oxigénio contribui para a vida?;É fundamental para a respiração celular e está presente em muitos compostos orgânicos.  
Qual é a forma mais comum do oxigénio na natureza?;Dioxigénio (O₂), um gás diatómico incolor e inodoro.  
Qual foi o impacto da descoberta de Lavoisier sobre a teoria do oxigénio?;Desacreditou a teoria do flogisto.  
Como o ozono está relacionado ao oxigénio?;É um allotrópio do oxigénio (O₃) e é importante para proteger da radiação UV.
