pergunta;resposta
Qual é o termo usado para se referir ao processo de planejar, projetar e construir edifícios e infraestruturas?;Construction
O que são os desenhos técnicos em construção usados para guiar a construção?;Projeto
Quem é responsável por supervisionar a execução das obras na construção civil?;Engenheiro
Qual material é amplamente utilizado como suporte estrutural em edifícios residenciais e comerciais?;Aço
O que são as fundações em um projeto de construção?;Parte da estrutura que transfere as cargas para o solo
Quais são os principais tipos de fundação utilizadas na construção civil?;Fundações rasas e profundas
Qual é a finalidade do concreto armado em construções?;Oferecer resistência à tração e compressão
O que se chama ao processo de preparar o local para iniciar as obras de construção?;Terraplenagem
Quais são os elementos estruturais básicos de uma edificação?;Pilares, vigas e lajes
Qual é a importância da execução de testes estruturais durante a construção?;Garantir a segurança e a durabilidade da obra
