pergunta;resposta
1. Qual é o comprimento total do rio Reno?;1 233 km
2. Em qual mar o rio Reno deságua?;mar do Norte
3. Como é conhecido o rio Reno em alemão?;Rhein
4. Qual é a origem do rio Reno?;lago Tomasee, Surselva, Graubünden, Suíça
5. Em que país o rio Reno tem sua foz?;Netherlands (Holanda)
6. Qual é o nome da usina nuclear que usa o Reno como fonte de resfriamento?;Biblis Nuclear Power Plant
7. Quantos países o rio Reno atravessa?;Alemanha, Suíça, Holanda, França, Liechtenstein, etc. (mais de 5)
8. Qual é o nome da ponte que cruza o Reno em Bonn?;Kennedy Bridge
9. Qual é o nome do rio que deságua no Reno em Württemberg?;Schwarzbach (Bergisches Land)
10. Que evento histórico aconteceu no rio Reno em 1945?;A passagem de tropas durante a Segunda Guerra (Ludendorff Bridge)
pergunta;resposta
Qual é o comprimento total do rio Reno?;1 233 km
Em qual mar o rio Reno deságua?;mar do Norte
Como é conhecido o rio Reno em alemão?;Rhein
Qual é a origem do rio Reno?;lago Tomasee, Surselva, Graubünden, Suíça
Qual é o nome da usina nuclear que usa o Reno como fonte de resfriamento?;Biblis Nuclear Power Plant
Quantos países o rio Reno atravessa?;Alemanha, Suíça, Holanda, França, Liechtenstein, etc. (mais de 5)
Qual é o nome da ponte que cruza o Reno em Bonn?;Kennedy Bridge
Qual é o nome do rio que deságua no Reno em Württemberg?;Schwarzbach (Bergisches Land)
Que evento histórico aconteceu no rio Reno em 1945?;A passagem de tropas durante a Segunda Guerra (Ludendorff Bridge)
Qual é o nome do rio que deságua no Reno em Vorarlberg?;Sauer (Rhine)
