pergunta;resposta
Os normandos eram originários de quais territórios?;Escandinávia.
Qual língua era falada pelos normandos?;Old Norman.
Quem foi o comandante normando na Batalha de Soissons em 923?;Normans.
Que estilo arquitetônico é associado às igrejas construídas pelos normandos?;Norman.
Qual família é conhecida por sua origem normanda?;Hauteville_family.
Quem era o nacionalidade do autor Alexander of Paris?;Normans.
Onde ficava a fortaleza Callan Motte?;ocupada por Normans.
Na qual batalha os normandos foram combatentes?;Batalha de Civitate.
Qual nacionalidade é atribuída ao personagem Maid Marian?;Normans.
Quem construiu o Castelo Waytemore?;Normans.
