pergunta;resposta
Quem cunhou o termo "sistema imunitário"?;Ilya Ilyich Mechnikov em 1882
Qual é a principal função do sistema imunitário?;Proteger o organismo contra doenças
Qual é um mecanismo imunitário básico presente em eucariotas?;Fagocitose
Como o sistema imunitário adquirido ajuda o organismo a responder a patógenos?;Criando memória imunológica após a exposição inicial
Qual é uma consequência de um sistema imunitário hiperativo?;Doenças autoimunes, como a artrite reumatóide
Qual é uma característica da imunodeficiência?;Atividade imunitária inferior ao normal, levando a infecções recorrentes
Qual componente do sistema imunitário é parte do sistema complemento?;Sistema complemento
Qual cientista está associado ao estudo do sistema imunitário nos fatos fornecidos?;César Milstein
Qual função do medula óssea no sistema imunitário?;Produzir células do sistema imunitário
Qual é a base da vacinação?;Imunidade adquirida e a memória imunológica
