pergunta;resposta
Vou ver os fatos fornecidos para extrair as respostas precisas e colocá-las no CSV. Preciso manter a ordem e formatar corretamente, usando ; para separar pergunta e resposta e , para separar as linhas.
pergunta;resposta  
Qual é o nome chinês da dinastia Yuan?;yin: Dà Yuán  
Quando foi fundada a dinastia Yuan?;1271  
Em qual império não chinês a dinastia Yuan se estabeceu?;Mongol  
Qual foi a dinastia que precede Yuan?;inastia Song  
Qual foi a dinastia que sucede Yuan?;inastia Ming  
Quem foi o avô de Kublai Khan?;Genghis Khan  
Em qual ano Khan declarou formalmente a dinastia Yuan?;1276-02-04  
O nome official da dinastia Yuan é:;Grande Yuan  
Qual foi o fundo da dinastia Yuan?;Dà Yuán  
Para qual cidade corresponde a dinastia Yuan?;Shangdu
