pergunta;resposta
Qual bactéria é considerada a causa da Peste Negra?;Yersinia pestis
Em que século a Peste Negra atingiu o pico na Europa?;Século XIV
Qual a estimativa de mortes causadas pela Peste Negra na Eurásia?;75 a 200 milhões de pessoas
A Peste Negra foi o primeiro surto europeu de peste, correto ou incorreto?;Correto
Além da bubônica, quais outras formas de peste foram mencionadas no texto?;Septicémica e pneumónica
Onde a Peste Negra provavelmente teve sua origem?;Ásia Central ou Ásia Oriental
Qual o principal meio de transporte da Peste Negra para a Europa?;Navios mercantes genoveses
Qual a porcentagem aproximada da população europeia que a Peste Negra matou?;30% a 60%
Quantos anos demorou para a população da Europa se recuperar ao nível anterior à Peste Negra?;Cerca de 200 anos
A Peste Negra causou convulsões religiosas, sociais e econômicas, verdadeiro ou falso?;Verdadeiro
