pergunta;resposta
"Qual é o número atômico do Oxigênio?"; "8"
"Como é abreviado o Oxígeno molecular?"; "O2"
"Quem descobriu o Oxigênio?"; "Antoine Lavoisier"
"Qual país foi responsável pela descoberta do Oxigênio?"; "França"
"Que uso tem o Oxigênio na medicina?"; "Terapia de oxigenação medicinal"
"Quando dois átomos de Oxigênio se unem, qual gás é produzido?"; "Ar"
"Qual é a forma mais comum de Oxigênio utilizada no soldagem?"; "Gaseous Oxygen"
"Oxigênio tem momento magnético?"; "Não"
Em que indústria o Oxigênio líquido é usado comumente?"; "Indústria aeronáutica"
Qual é a fórmula empírica do Oxigênio?"; "O"
